;meta[language=en]
; id      |key(hex)|key(str)| text
2115018085|        |preset_Mods_rer_name_rer_main_settings|Ajustes principales
2115018086|        |preset_Mods_rer_name_rer_creature_frequency|Frecuencias de Criaturas
2115018087|        |preset_Mods_rer_name_rer_encounters_settings_ratios_and_frequencies_ambush_day_settings|Emboscada de Día
2115018088|        |preset_Mods_rer_name_rer_encounters_settings_ratios_and_frequencies_ambush_night_settings|Emboscada de Noche
2115018089|        |option_rer_geralt_comments|Activar los comentarios de Geralt
2115018090|        |option_rer_enabled|<font color="#28a745">MOD HABILITADO</font>
2115018091|        |option_rer_hide_notifications|Ocultar Notificaciones de RER
2115018092|        |option_rer_enable_encounters_loot|Habilitar botín de Encuentros
2115018093|        |preset_Mods_rer_name_rer_city_spawns|Aparición en Asentamientos
2115018094|        |preset_value_rer_no_city_spawns|Ninguno
2115018095|        |preset_value_rer_all_city_spawns|Todos
2115018096|        |preset_value_rer_no_large_creatures|Sin Criaturas grandes
2115018097|        |preset_value_rer_no_small_creatures|Sin Criaturas pequeñas
2115018098|        |option_rer_external_factors_coefficient|Coeficiente de Factores Externos
2115018099|        |option_rer_monster_contract_ratio_day|<font color="#ffd33d">Frecuencia</font>
2115018100|        |option_rer_monster_ambush_ratio_day|<font color="#ffd33d">Frecuencia</font>
2115018101|        |panel_rer_settlement_settings|Generacion de Asentamientos
2115018102|        |preset_Mods_rer_name_rer_encounter_type|Tipos de Encuentros
2115018103|        |option_rer_mod_initialized|MOD INICIALIZADO <font color="#d73a49">(PRECAUCIÓN)</font>
2115018104|        |preset_Mods_rer_name_rer_monster_trophies|Trofeos de Monstruos
2115018105|        |panel_rer_monster_trophies|Trofeos de Monstruos
2115018106|        |rer_trophy_werewolf|Trofeo de Hombre lobo
2115018107|        |rer_trophy_fogling|Trofeo de Boira
2115018108|        |rer_trophy_wildhunt|Trofeo de Cacería Salvaje
2115018109|        |rer_trophy_beast|Trofeo de Bestia
2115018110|        |rer_trophy_wraith|Trofeo de Aparición
2115018111|        |rer_trophy_nekker|Trofeo de Nekker
2115018112|        |rer_trophy_leshen|Trofeo de Leshen
2115018113|        |rer_trophy_katakan|Trofeo de Katakan
2115018114|        |rer_trophy_ekimmara|Trofeo de Ekimmara
2115018115|        |rer_trophy_harpy|Trofeo de Arpía
2115018116|        |rer_trophy_giant|Trofeo de Gigante
2115018117|        |rer_trophy_sharley|Trofeo de Shaelmaar
2115018118|        |rer_trophy_wight|Trofeo de Criatura
2115018119|        |rer_trophy_grave_hag|Trofeo de Bruja sepulcral
2115018120|        |rer_trophy_fiend|Trofeo de Demonibestia
2115018121|        |rer_trophy_elemental|Trofeo de Elemental
2115018122|        |rer_trophy_insectoid|Trofeo de Insectoide
2115018123|        |rer_trophy_griffin|Trofeo de Grifo
2115018124|        |rer_trophy_basilisk|Trofeo de Basilisco
2115018125|        |rer_trophy_cockatrice|Trofeo de Gallotrice
2115018126|        |rer_trophy_wyvern|Trofeo de Wyverno
2115018127|        |rer_trophy_forktail|Trofeo de Colihendido
2115018128|        |rer_trophy_czart|Trofeo de Chort
2115018129|        |rer_trophy_cyclop|Trofeo de Cíclope
2115018130|        |rer_trophy_noonwraith|Trofeo de Dama del mediodía
2115018131|        |rer_trophy_nightwraith|Trofeo de Aparición nocturna
2115018132|        |rer_trophy_arachas|Trofeo de Arachas
2115018133|        |rer_trophy_garkain|Trofeo de Garkain
2115018134|        |rer_trophy_spirit|Trofeo de Espectro
2115018135|        |rer_trophy_necrophage|Trofeo de Necrófago
2115018136|        |rer_trophy_vampire|Trofeo de vampiro
2115018137|        |rer_trophy_human|Trofeo de Humano
2115018138|        |rer_trophy_troll|Trofeo de Troll
2115018139|        |rer_trophy_dracolizard|Trofeo de Eslizón
2115018140|        |option_rer_min_spawn_distance|<font color="#ffffff">              Distancia:</font> Distancia mínima de Aparición (en metros)
2115018141|        |option_rer_spawn_diameter|<font color="#ffffff">                             :</font> Diámetro de Aparición (en metros)
2115018142|        |option_rer_kill_threshold_distance|<font color="#ffffff">                             :</font> Umbral de muerte automático (en metros)
2115018143|        |preset_Mods_rer_name_rer_advanced_settings|Configuración Avanzada
2115018144|        |panel_rer_advanced_settings|Configuración Avanzada
2115018145|        |option_rer_trophies_ambush|<font color="#ffd33d">De Emboscadas</font>
2115018146|        |option_rer_trophies_hunt|<font color="#ffd33d">De Cacerías</font>
2115018147|        |option_rer_trophies_contract|<font color="#ffd33d">De Contratos</font>
2115018148|        |option_rer_trophy_pickup_animation|Probabilidad de animación al recolectar trofeos
2115018149|        |option_rer_only_known_bestiary_creatures|Solo Criaturas conocidas en el Bestiario
2115018150|        |preset_Mods_rer_name_rer_advanced_settings_distances|Distancias
2115018151|        |panel_distances|Distancias
2115018152|        |preset_Mods_rer_name_rer_advanced_settings_levels|Niveles
2115018153|        |panel_levels|Niveles
2115018154|        |option_rer_min_level_range|<font color="#28a745">                  Niveles:</font> más bajo permitido (en relación a Geralt)
2115018155|        |option_rer_max_level_range|<font color="#28a745">                             :</font> más alto permitido (en relación a Geralt)
2115018156|        |preset_Mods_rer_name_rer_rewards_settings_rer_trophies_settings|Trofeos
2115018157|        |panel_rer_trophies_settings|Trofeos
2115018158|        |option_rer_trophy_prices|<font color="#ffd33d">Precios</font>
2115018159|        |preset_value_rer_trophy_prices_low|Bajo (100%)
2115018160|        |preset_value_rer_trophy_prices_medium|Medio (200%)
2115018161|        |preset_value_rer_trophy_prices_high|Alto (300%)
2115018162|        |preset_Mods_rer_name_rer_events_settings|Sistema de Eventos
2115018163|        |panel_rer_events_settings|Sistema de Eventos
2115018164|        |option_rer_event_system_interval|Intervalo del sistema de Eventos en segundos (0 = desactivado)
2115018165|        |option_rer_mod_enabled|<font color="#28a745">MOD HABILITADO</font>
2115018166|        |option_rer_disabled|Random Encounters Reworked Deshabilitado
2115018167|        |option_rer_event_bloodnecrophages_chance|Evento % de chance - La sangre atrae a los Necrófagos
2115018168|        |option_rer_event_bodiesnecrophages_chance|Evento % de chance - Los restos atraen a los Necrófagos
2115018169|        |option_rer_event_entersswamp_chance|Evento % de chance - Emboscada al entrar en Pantano
2115018170|        |option_rer_event_fightnoise_chance|Evento % de chance - Emboscada de Ruido por pelea
2115018171|        |option_rer_event_fillcreaturesgroup_chance|Evento % de chance - Rellenar grupo de criaturas
2115018172|        |option_rer_event_meditationambush_chance|Evento % de  chance - Emboscada en Meditación
2115018174|        |option_rer_event_system_internal_cooldown|Segundos antes de que un evento pueda volver a activarse
2115018175|        |option_rer_event_fillcreaturesgroup_allow_combat|Evento de Rellenar grupo de criaturas - permitir la copia de criaturas en combate
2115018176|        |option_rer_big_city_spawns|Permitir la Aparición en Ciudades (Novigrado/Oxenfurt/Kaer Trolde)
2115018177|        |preset_value_rer_region_constraint_none|En todas partes
2115018178|        |preset_value_rer_region_constraint_only_velen|Sólo en Velen
2115018179|        |preset_value_rer_region_constraint_only_skellige|Sólo en Skellige
2115018180|        |preset_value_rer_region_constraint_only_toussaint|Sólo en Toussaint
2115018181|        |preset_value_rer_region_constraint_no_velen|No en Velen
2115018182|        |preset_value_rer_region_constraint_no_skellige|No en Skellige
2115018183|        |preset_value_rer_region_constraint_no_toussaint|No en Toussaint
2115018184|        |preset_Mods_rer_name_rer_encounters_settings_rer_region_constraints_settings|Restricciones Regionales
2115018185|        |preset_value_rer_region_constraint_only_whiteorchard|Sólo en Huerto Blanco
2115018186|        |preset_value_rer_region_constraint_no_whiteorchard|No en Huerto Blanco
2115018187|        |panel_rer_region_constraints_settings|Restricciones Regionales
2115018188|        |preset_Mods_rer_name_rer_encounters_settings|Creatures_settings ratios
2115018189|        |panel_rer_creatures_ratio|Ratios de criaturas
2115018190|        |panel_hunt_day_settings|Cacería de día
2115018191|        |panel_hunt_night_settings|Cacería de noche
2115018192|        |preset_Mods_rer_name_rer_encounters_settings_ratios_and_frequencies_hunt_day_settings|Cacería de día
2115018193|        |preset_Mods_rer_name_rer_encounters_settings_ratios_and_frequencies_hunt_night_settings|Cacería de noche
2115018194|        |panel_contract_day_settings|Contrato de día
2115018195|        |panel_contract_night_settings|Contrato de noche
2115018196|        |preset_Mods_rer_name_rer_encounters_settings_ratios_and_frequencies_contract_day_settings|Contrato de día
2115018197|        |preset_Mods_rer_name_rer_encounters_settings_ratios_and_frequencies_contract_night_settings|Contrato de noche
2115018198|        |preset_Mods_rer_name_rer_advanced_settings_performances|Ajustes de rendimiento
2115018199|        |panel_performances|Ajustes de rendimiento
2115018200|        |option_rer_foottracks_ratio|tracks ratio (100: all, 0: no tracks)
2115018201|        |preset_value_rer_all_everywhere|En todas partes
2115018202|        |option_rer_camera_blending_disabled|Deshabilitar la combinación de cámaras
2115018203|        |option_dlc_rer|Random Encounters Reworked
2115018204|        |option_rer_camera_scenes_disabled|Desactivar escenas de cámara
2115018205|        |option_rer_monster_ambush_ratio_night|<font color="#ffd33d">Frecuencia</font>
2115018206|        |option_rer_monster_hunt_ratio_night|<font color="#ffd33d">Frecuencia</font>
2115018207|        |option_rer_monster_contract_ratio_night|<font color="#ffd33d">Frecuencia</font>
2115018208|        |option_rer_enable_action_camera_scenes|Habilitar escenas de cámara de acción
2115018209|        |preset_Mods_rer_name_rer_encounters_settings|Sistema de Encuentros
2115018210|        |preset_Mods_rer_name_rer_encounters_settings_rer_general_settings|General
2115018211|        |preset_Mods_rer_name_rer_encounters_settings_rer_constraints_settings|Restricciones Regionales
2115018212|        |preset_Mods_rer_name_rer_encounters_settings_rer_settlement_settings|Generacion de Asentamientos
2115018213|        |panel_rer_general_settings|General
2115018214|        |panel_rer_optional_features_settings|Características opcionales
2115018215|        |panel_rer_encounters_settings|Sistema de Encuentros
2115018216|        |preset_Mods_rer_name_rer_optional_features_settings|Características opcionales
2115018217|        |option_rer_monster_contract_longevity|UNUSED
2115018218|        |panel_creature_type_multiplier|Multiplicador del tipo de Criatura
2115018219|        |preset_Mods_rer_name_rer_encounters_settings_creature_type_multiplier|Multiplicador del tipo de Criatura
2115018220|        |option_rer_crowns_ambush|<font color="#ffd33d">De Emboscadas</font>
2115018221|        |option_rer_crowns_hunt|<font color="#ffd33d">De Cacerías</font>
2115018222|        |option_rer_crowns_contract|<font color="#ffd33d">De Contratos</font>
2115018224|        |preset_Mods_rer_name_rer_rewards_settings|Sistema de Recompensas
2115018225|        |panel_rer_rewards_settings| Sistema de Recompensas
2115018226|        |preset_Mods_rer_name_rer_rewards_settings_rer_crowns_settings|Coronas
2115018227|        |panel_rer_crowns_settings|Coronas
2115018228|        |option_rer_trails_use_pathfinding|Usar Busqueda de Ruta para los senderos
2115018229|        |option_rer_static_encounter_small_spawn_chance|<font color="#ec6cb9">Encuentros estáticos:</font> Pequeño -  chance de Aparición (%)
2115018230|        |option_rer_static_encounter_large_spawn_chance|<font color="#ec6cb9">                             :</font> Grande - chance de Aparición (%)
2115018231|        |option_rer_camera_immersive_camera_compatibility|Sin escena de cámara sobre el caballo (compatibilidad ImmersiveCamera)
2115018232|        |panel_rer_ecosystem_settings|Sistema de Ecosistemas
2115018233|        |preset_Mods_rer_name_rer_ecosystem_settings|Sistema de Ecosistemas
2115018234|        |option_rer_ecosystem_community_power_effect|Diversidad de la Comunidad (mayor = menos, menor = más)
2115018235|        |option_rer_ecosystem_community_natural_death_speed|Velocidad de muerte natural de la Comunidad
2115018236|        |option_rer_ecosystem_community_power_spread|Propagación del poder de la comunidad
2115018237|        |option_rer_crowns_hunting_ground|<font color="#ffd33d">De Terrenos de Caza</font>
2115018238|        |panel_hunting_ground_day_settings|Terrenos de Caza de día
2115018239|        |panel_hunting_ground_night_settings|Terrenos de Caza de noche
2115018240|        |preset_Mods_rer_name_rer_encounters_settings_ratios_and_frequencies_hunting_ground_day_settings|Terrenos de Caza de día
2115018241|        |preset_Mods_rer_name_rer_encounters_settings_ratios_and_frequencies_hunting_ground_night_settings|Terrenos de Caza de noche
2115018242|        |option_rer_monster_hunting_ground_ratio_night|<font color="#ffd33d">Frecuencia</font>
2115018243|        |option_rer_monster_hunting_ground_ratio_day|<font color="#ffd33d">Frecuencia</font>
2115018244|        |preset_Mods_rer_name_ratios_and_frequencies|Ajuste de Alcance y Frecuencias
2115018245|        |panel_ratios_and_frequencies|Alcance y Frecuencias
2115018246|        |option_rer_trophies_hunting_ground|<font color="#ffd33d">De terrenos de caza</font>
2115018247|        |option_rer_markers_contract_first_phase|Marcadores - contrato primera fase
2115018248|        |option_rer_markers_contract_intermediary_phase|Marcadores - contrato fase intermedia
2115018249|        |option_rer_markers_bounty_hunting|Marcadores - recompensas de caza
2115018250|        |option_rer_markers_challenge_mode|Marcadores - modo desafío
2115018251|        |preset_Mods_rer_name_rer_tutorials_settings|Tutoriales
2115018252|        |panel_rer_tutorials_settings|Tutoriales
2115018253|        |option_rer_tutorial_challenge_mode|Modo desafío
2115018254|        |option_rer_tutorial_bounty_hunting|Recompensas de caza
2115018255|        |option_rer_tutorial_monster_contract|Contrato de monstruo
2115018256|        |option_rer_tutorial_noticeboard_event|Evento en el tablón de anuncios
2115018257|        |option_rer_tutorial_clue_examined|Pista examinada
2115018258|        |option_rer_tutorial_ambushed|Geralt en una emboscada
2115018259|        |option_rer_tutorial_trophy|Las recompensas
2115018260|        |option_rer_tutorial_ecosystem|El ecosistema
2115018261|        |panel_hud_dialogue_title_bet_rer|Selector de recompensa inicial
2115018262|        |option_rer_trophy_master_buying_price|Precio de compra del trofeo del Maestro de Recompensas (%)
2115018263|        |rer_bounty_notice|Aviso de recompensa
2115018264|        |rer_bounty_notice_description|El Maestro de Recompensas está buscando un brujo, ya que hay monstruos que matar. Ven a verle para empezar las recompensas y vender tus trofeos
2115018265|        |item_desc_trophy|Un trofeo de monstruo. El Maestro de Recompensas probablemente lo comprará a un mejor precio.
2115018266|        |option_rer_ignore_seed_selector_window|Omitir ventana de selección de recompensa inicial
2115018267|        |option_rer_delay_loading_start|Retrasar el inicio de carga de RER (compatibilidad con Bootstrap Hooked)
2115018268|        |rer_tutorial_ambush_title|RER Tutorial - Emboscada
2115018269|        |rer_tutorial_ambush_body|Acabas de ser <font color="#CD7D03">Emboscado</font>. Los enemigos se dirigen ahora hacia ti y debes luchar contra ellos. Puedes huir pero te seguirán hasta que los derrotes. Una vez que lo hagas serás recompensado con coronas y trofeos. Si no te gusta que te tiendan una emboscada o quieres cambiarla para que sea más o menos desafiante, puedes cambiar la configuración en el submenú Emboscadas del menú del Sistema de Encuentros.
2115018270|        |rer_tutorial_bounty_title|RER Tutorial - Cazarrecompensas
2115018271|        |rer_tutorial_bounty_body|Acabas de empezar una <font color="#CD7D03">Recompensa</font>. Las recompensas consisten en un blanco principal y un número aleatorio de blancos secundarios. Normalmente aparecen en puntos de interés alrededor de la región. El principal objetivo es siempre matar al blanco principal. Los blancos secundarios pueden omitirse, pero si te desvías de tu camino para matarlos, aumentas tu recompensa en un 100% por cada blanco secundario matado. Sin embargo, esto también tiene el efecto secundario de aumentar la dificultad de la lucha contra el blanco principal.
2115018272|        |rer_tutorial_clue_title|RER Tutorial - Pista Examinada
2115018273|        |rer_tutorial_clue_body|Acabas de <font color="#CD7D03">examinar una pista</font> dejada por una criatura. Al examinarlo, Geralt comentará de qué monstruo se trata y seguir el rastro te llevará hasta la criatura que lo creó. Ten en cuenta, que como RER utiliza líneas de voz de vainilla, algunas criaturas pueden ser identificadas incorrectamente. Sin embargo, la familia a la que pertenece la criatura siempre será correcta. Por ejemplo, Geralt puede encontrar las huellas de una Dama del medio día, pero como no hay lineas de voz para eso dice que es un Aparición Nocturna. Son criaturas diferentes, pero pertenecen a la misma familia de "Espectros".
2115018274|        |rer_tutorial_contract_title|RER Tutorial - Contrato de Monstruo
2115018275|        |rer_tutorial_contract_body|Acaba de recoger un aviso de <font color="#CD7D03">Contrato personalizado</font> que se puede distinguir porque el cartel del aviso siempre es <font color="#CD7D03">A. Letoth</font>. Cuando cierre este tutorial, aparecerá un menú que muestra lo siguiente:<br />- El tipo de tokens que puedes adquirir de este tablón de anuncios<br />- Su reputación actual<br />- Los contratos disponibles<br />Tenga en cuenta que estos factores son exclusivos de cada tablón de anuncios del juego<br />Es posible que también hayas notado que los avisos utilizados para desencadenar todos los contratos en el juego estándar están ausentes. Esto se debe a que RER usa un <font color="#CD7D03">Sistema de Reputación</font> especial mediante el cual Geralt debe ganar reputación completando contratos RER para que la población sepa que hay un brujo en el área y pagará los contratos estándar. El sistema de reputación también controla el tipo de contratos RER que puede recibir, comenzando con contratos fáciles y avanzando hasta contratos difíciles.<br/><br/>Si no le gusta este sistema, puede desactivarlo en el menú Sistema de Contratos.
2115018276|        |rer_tutorial_ecosystem_title|RER Tutorial - El Ecosistema
2115018277|        |rer_tutorial_ecosystem_body|Tu reciente matanza de una criatura ha cambiado indirectamente el <font color="#CD7D03">Ecosistema</font> circundante. RER simula una cadena alimenticia que cambia las criaturas que encuentras. Cada vez que matas criaturas el ecosistema cambia. Y si continúas matando, pueden aparecer nuevas especies y algunas incluso pueden migrar a otras regiones. Puede examinar el ecosistema utilizando la combinación de teclas Análisis del ecosistema, que puede brindarle información útil sobre las criaturas y sus hábitats. Esta combinación de teclas no está configurada de forma predeterminada, por lo que si desea utilizarla, consulte la guía de instalación detallada.<br /><br />Si no le gusta esta función, puede cambiar sus efectos o desactivarla por completo en el menú Ecosistema.
2115018278|        |rer_tutorial_noticeboard_event_title|RER Tutorial - Evento de tablón de anuncios
2115018279|        |rer_tutorial_noticeboard_event_body|Ha elegido un <font color="#CD7D03">aviso de contrato</font> del mod Random Encounters Reworked. Al cerrar la ventana, verás opciones de diálogo para seleccionar la dificultad del contrato, así como información sobre el tablón de anuncios. Estas recompensas varían según el tablón de anuncios y la región, pero permanecen iguales durante todo el juego.
2115018280|        |rer_tutorial_rewards_title|RER Tutorial - Recompensas
2115018281|        |rer_tutorial_rewards_body|Acabas de conseguir un <font color="#CD7D03">Trofeo</font>. Estos no sirven para ningún otro propósito aparte de ser vendidos por monedas, pero a quién se los vende sí importa, si desea maximizar las ganancias.<br /><br />Si no le gustan las recompensas y desea cambiarlas, entonces puede hacerlo en el menú Sistema de Recompensas.
2115018282|        |option_rer_settlement_delay_multiplier|Multiplicador de retraso de Asentamientos (1 = sin cambios, 2 = dos veces más)
2115018283|        |option_rer_dynamic_creatures_size|Tamaño dinámico de las criaturas (RER escala las criaturas en función de su nivel)
2115018284|        |rer_unknown|Unknown
2115018285|        |rer_bounty_start_popup|Las siguientes criaturas fueron vistas y tienen recompensas por sus cabezas,<br /><br />Blanco principal, requerido para reclamar la recompensa:<br />{{main_creature_listing}}<br /><br />Blancos secundarios opcionales: <br />{{side_creature_listing}}<br />Quien traiga sus trofeos al Maestro de Recompensas obtendrá una recompensa considerable.
2115018286|        |rer_mappin_bounty_master_title|Maestro de Recompensas
2115018287|        |rer_mappin_bounty_master_description|Ve a ver al Maestro de Recompensas para vender tus trofeos y conocer nuevas recompensas.
2115018288|        |rer_mappin_bounty_main_target_title|Objetivo Principal de Recompensas
2115018289|        |rer_mappin_bounty_main_target_description|{{creature_type}} fueron vistos en la zona. Mátalos y recoge sus trofeos para obtener la recompensa.
2115018290|        |rer_mappin_regular_title|Objetivo del Contrato
2115018291|        |rer_mappin_regular_description|Las pistas conducen a esta zona, algo interesante debe haber aquí.
2115018292|        |rer_dialog_farewell|Adiós.
2115018293|        |rer_dialog_start_bounty|Iniciar la recompensa
2115018294|        |rer_dialog_start_bounty_no_conversation|Iniciar recompensa (omitir conversación)
2115018295|        |rer_dialog_sell_trophies|Vender trofeos ({{crowns_amount}})
2115018296|        |rer_bounty_master_trophies_bought_notification|El Maestro de Recompensas compró tus trofeos por {{crowns_amount}} coronas
2115018297|        |rer_bounty_finished_notification|Recompensa terminada. {{side_groups_killed}} recompensas de bonificación de grupos secundarios eliminados. Ahora tienes un nivel de recompensa de {{bounty_level}}.
2115018298|        |option_rer_tutorial_started|Primer Lanzamiento
2115018299|        |rer_tutorial_started_title|RER Tutorial - Primer Lanzamiento
2115018300|        |rer_tutorial_started_body|¡Bienvenido a <font color="#CD7D03">Random Encounters Reworked</font>!<br />Aparecerán ventanas emergentes similares a esta cada vez que ocurra algo importante relacionado con el mod para explicar lo que está sucediendo. Por ahora, Random Encounters Reworked no estará notablemente activo y esto es a propósito. Para permitir que los usuarios se adapten al mod y no sean bombardeados, el mod presentará partes de sí mismo en el transcurso de 10 horas. Para entonces, los usuarios deberían estar bien familiarizados con el funcionamiento del mod.<br /><br />Si necesita que le recuerden cómo funciona un determinado evento o función, puede volver a habilitar el tutorial en el menú del mod para que cuando encuentre ese evento o característica nuevamente, la ventana emergente también aparecerá de nuevo.
2115018301|        |rer_noticeboard_errand_0|Estoy Buscando un Brujo
; to translators:
; the end is not a typo but simply a random name formed with the letters of Aeltoth, my nickname,
; as a way for users to recognise the notices created by RER but without breaking immersion!
; and the spaces are so the name appears on the right on the notice.
2115018302|        |rer_noticeboard_errand_0_text|¡Buenas Gente!<br /><br />Hay una especie de fantasma, bestia o demonio vil y peligroso que causa un sinfín de problemas cerca de nuestras casas. Prometemos nuestra más profunda gratitud y una recompensa considerable, a cualquier muchacho valiente que pueda matarlo.<br /><br />                       - <font color="#7e6d57">A. Letoth</ fuente>
2115018303|        |rer_dialog_preset_exit_do_nothing|Salir y dejar los ajustes sin modificar.
2115018304|        |rer_dialog_preset_enhanced_edition|[RER preset] Witcher 3 Enhanced Edition
2115018305|        |rer_dialog_preset_vanilla|[RER preset] Vainilla/Defecto
2115018306|        |preset_Mods_rer_name_rer_rewards_settings_rer_container_refill_settings|Recarga de Contenedores
2115018307|        |panel_rer_container_refill_settings|Recarga de Contenedores
2115018308|        |option_rer_container_refill_chance_multiplier|Botín general, multiplicador de posibilidades.
2115018309|        |option_rer_container_refill_only_empty_containers|Sólo Contenedores vacíos
